Date,ProductID,SalesRepID,UnitsSold,RevDiscount,COGS
20240220,5,15,7,0.05,55.18364753
20240311,2,2,244,0.4975,2462.71541
20240201,9,2,130,0.4475,1768.363295
20240124,6,16,198,0.4975,2051.678651
20240116,12,6,114,0.4475,1139.049693
20240129,1,11,8,0.04,132.0582355
20240223,1,13,9,0.03,149.7808405
20240207,8,7,8,0.04,62.62965793
20240218,6,2,107,0.4275,1095.402447
20240211,11,4,136,0.4375,3082.853445
20240207,1,7,226,0.4775,4250.03135
20240221,14,13,107,0.4275,846.3452768
20240104,2,9,115,0.4475,1193.636489
20240303,6,2,8,0.03,71.06312155
20240310,6,18,8,0.03,73.06312155
20240125,3,8,21,0.265,215.685158
20240101,7,1,137,0.4375,1003.477039
20240102,3,15,6,0.04,44.72607458
20240102,10,9,165,0.4275,1603.805918
20240112,11,8,60,0.3975,1376.551539
20240113,5,4,80,0.3875,772.5710654
20240126,9,2,167,0.4375,2280.725456
20240215,2,2,201,0.4875,2034.712335
20240217,2,11,86,0.4075,864.9364543
20240228,16,9,178,0.4475,2774.34338
20240116,3,3,251,0.4875,2273.084588
20240108,6,24,7,0.04,58.91124705
20240121,5,1,248,0.4975,2297.318647
20240228,2,20,68,0.3975,715.9818932
20240227,3,1,51,0.3875,485.0416054
20240306,9,15,187,0.4275,2522.002269
20240227,13,17,23,0.245,83.1710848
20240110,1,2,95,0.4075,1796.370087
20240107,1,4,219,0.4975,4177.14093
20240305,10,14,199,0.4875,1960.140163
20240229,8,5,82,0.4075,753.5558952
20240202,8,19,200,0.4975,1825.207174
20240220,7,2,51,0.3975,400.1469093
20240212,10,22,7,0.03,56.6217695
20240103,5,16,80,0.4075,770.5710654
20240215,2,13,235,0.4875,2381.272977
20240306,3,13,95,0.4275,894.5214915
20240209,10,6,47,0.3975,482.1814125
20240118,3,1,94,0.3875,860.7406318
20240116,2,4,69,0.4075,713.9818932
20240109,3,4,90,0.3975,842.850202
20240215,3,1,141,0.4475,1307.001378
20240124,2,8,59,0.3975,597.8182443
20240101,9,9,7,0.04,78.42560433
20240203,3,1,9,0.03,70.56171932
20240106,1,4,79,0.3875,1574.698826
20240109,3,20,9,0.04,71.56171932
20240223,4,4,166,0.4275,1756.896945
20240109,2,16,91,0.3975,953.3091909
20240130,7,3,60,0.3975,457.0250392
20240111,4,11,222,0.4875,2359.754224
20240115,9,1,32,0.36,481.553626
20240214,7,1,67,0.3875,510.9031691
20240229,1,15,203,0.4775,3817.411434
20240112,6,12,73,0.3975,790.8462116
20240126,1,3,253,0.4975,4793.986897
20240214,15,2,7,0.05,78.71292734
20240205,1,11,207,0.4975,3929.747064
20240131,11,8,200,0.4975,4412.704935
20240207,8,15,85,0.3875,804.2384591
20240303,1,3,83,0.4075,1571.698826
20240129,1,2,134,0.4275,2582.719499
20240128,2,2,7,0.03,61.58182443
20240115,2,4,187,0.4375,1907.618382
20240121,8,6,201,0.4775,1826.207174
20240125,7,3,8,0.05,50.76836366
20240218,11,3,9,0.04,174.8001955
20240106,2,22,188,0.4475,1896.688078
20240219,5,2,6,0.03,46.98637294
20240208,8,2,7,0.03,51.68256394
20240123,10,2,250,0.4975,2421.114319
20240221,4,20,92,0.3875,1004.798254
20240315,11,1,8,0.04,152.950171
20240109,3,2,212,0.4875,1923.221207
20240305,13,1,93,0.4075,347.7819296
20240111,2,3,83,0.4075,833.145542
20240311,6,19,82,0.3975,850.7574586
20240107,14,1,79,0.4075,660.0463264
20240220,8,1,105,0.4475,984.180339
20240311,1,4,69,0.3875,1327.30496
20240228,1,3,82,0.4075,1591.421431
20240226,2,6,163,0.4275,1670.291084
20240210,8,2,239,0.4875,2146.302558
20240201,13,2,94,0.3875,338.6843392
20240226,3,4,59,0.3975,535.7128949
20240102,2,10,56,0.3875,597.8182443
20240215,12,2,7,0.04,60.01981171
20240221,12,3,82,0.3875,826.277364
20240211,5,4,163,0.4475,1546.142131
20240307,2,9,83,0.4075,833.145542
20240124,2,20,8,0.03,71.5121285
20240302,6,17,80,0.3875,863.9093331
20240125,2,1,6,0.05,47.65152036
20240106,5,3,164,0.4375,1544.142131
20240207,3,18,79,0.3975,751.3980529
20240109,11,4,128,0.4375,2883.203225
20240126,4,15,5,0,42.7832606
20240302,3,2,93,0.3875,857.7406318
20240101,11,2,8,0.03,150.950171
20240128,2,16,117,0.4375,1193.636489
20240303,5,6,8,0.05,62.38092212
20240206,2,16,214,0.4775,2145.94568
20240208,11,2,8,0.03,154.950171
20240113,3,8,129,0.4375,1181.768369
20240206,10,15,83,0.4075,807.704773
20240205,11,1,102,0.4375,2251.552517
20240109,3,1,106,0.4375,966.0832108
20240313,1,16,232,0.4875,4397.812191
20240308,3,4,8,0.04,62.61650441
20240305,2,22,50,0.3875,506.4455077
20240114,6,9,7,0.04,61.91124705
20240111,7,4,113,0.4375,808.513351
20240122,3,2,92,0.4075,857.7406318
20240125,16,18,114,0.4375,1820.047327
20240127,6,2,5,0,41.60749803
20240308,1,13,93,0.3975,1799.370087
20240105,2,16,8,0.04,71.5121285
20240310,5,11,63,0.3975,617.2173974
20240211,13,3,8,0.04,24.8415664
20240211,9,5,7,0.04,81.42560433
20240104,10,1,8,0.04,68.22539775
20240114,9,15,56,0.3975,762.0432412
20240222,7,24,195,0.4375,1412.843481
20240306,4,8,11,0.1875,123.3497818
20240202,2,3,68,0.4075,715.9818932
20240215,5,15,129,0.4375,1224.23752
20240308,13,2,250,0.4875,893.2963904
20240212,2,13,80,0.3975,834.145542
20240202,1,4,174,0.4375,3334.623702
20240109,3,5,223,0.4975,2030.563786
20240315,14,6,127,0.4275,1037.644227
20240104,16,25,81,0.3975,1296.626911
20240207,3,21,7,0.04,53.67128949
20240124,8,4,179,0.4375,1621.424012
20240210,1,3,68,0.3975,1346.027565
20240111,1,13,79,0.3975,1570.698826
20240220,2,2,46,0.3875,498.5152036
20240122,2,3,67,0.4075,716.9818932
20240125,9,15,120,0.4475,1633.320621
20240221,3,13,248,0.4875,2225.358514
20240207,3,12,7,0.03,51.67128949
20240124,1,24,8,0.03,129.0582355
20240201,6,16,80,0.4075,821.3018351
20240222,1,4,91,0.3875,1776.647481
20240127,13,17,35,0.35,125.7566272
20240131,10,1,92,0.3975,920.948312
20240218,1,11,232,0.4975,4399.812191
20240302,2,17,189,0.4475,1886.757774
20240222,7,21,7,0.03,43.65859742
20240222,14,8,48,0.4075,409.9810592
20240215,6,1,6,0.05,51.75937254
20240101,2,23,221,0.4875,2232.318416
20240107,3,22,227,0.4875,2040.509001
20240128,13,1,45,0.3975,172.3421696
20240207,2,12,206,0.4875,2064.503247
20240117,3,3,47,0.3875,429.3703159
20240226,13,1,153,0.4275,551.6120512
20240219,2,17,9,0.05,79.44243258
20240114,9,2,166,0.4275,2239.512654
20240109,6,6,34,0.36,366.4674823
20240309,13,4,64,0.3975,243.3180736
20240202,7,16,118,0.4475,847.0621822
20240203,13,25,7,0.03,19.2927712
20240301,1,16,184,0.4375,3481.404543
20240301,12,3,118,0.4475,1180.396234
20240210,1,2,100,0.4375,1926.428322
20240124,3,9,7,0.03,54.67128949
20240221,2,4,128,0.4375,1309.800138
20240304,7,23,108,0.4275,789.1840523
20240128,2,19,108,0.4475,1090.333448
20240212,5,25,69,0.3875,661.2037703
20240126,13,19,5,0,13.1951808
20240126,4,7,191,0.4275,2018.042324
20240117,1,21,164,0.4375,3143.397651
20240302,2,5,187,0.4475,1904.618382
20240126,3,11,251,0.4875,2291.975018
20240215,1,1,77,0.4075,1536.253616
20240109,3,13,9,0.03,72.56171932
20240118,3,4,7,0.03,53.67128949
20240126,15,4,74,0.3875,998.2680554
20240225,9,1,153,0.4375,2105.46998
20240220,2,2,7,0.05,58.58182443
20240303,3,3,83,0.3875,751.3980529
20240229,1,14,92,0.4075,1777.647481
20240118,9,15,49,0.4075,681.6176368
20240126,2,15,108,0.4275,1124.12436
20240214,2,15,227,0.4775,2264.109328
20240310,2,23,70,0.3875,715.9818932
20240119,2,3,119,0.4275,1193.636489
20240222,1,3,67,0.3975,1350.027565
20240203,9,16,6,0.03,68.02133695
20240314,5,6,7,0.05,54.18364753
20240108,15,2,151,0.4375,1992.536111
20240115,12,4,70,0.3875,728.9110111
20240219,6,14,7,0.05,58.91124705
20240117,1,17,10,0.04,169.5034456
20240204,8,3,220,0.4975,1978.307772
20240306,5,3,178,0.4275,1657.509426
20240212,1,4,9,0.1975,222.6712608
20240114,16,18,6,0.05,75.12064945
20240117,15,3,95,0.3975,1227.406837
20240102,3,25,52,0.4075,492.9868203
20240112,2,10,59,0.4075,596.8182443
20240109,1,14,71,0.3975,1350.027565
20240129,1,1,104,0.4275,2024.041347
20240119,1,4,82,0.4075,1572.698826
20240119,6,7,235,0.4975,2434.449882
20240224,3,2,59,0.4075,536.7128949
20240307,14,8,69,0.3975,566.8968512
20240216,6,25,8,0.03,71.06312155
20240221,8,3,239,0.4775,2176.14384
20240223,6,2,248,0.4875,2557.272376
20240206,3,22,8,0.03,64.61650441
20240125,16,4,6,0.04,78.12064945
20240106,1,3,80,0.3875,1570.698826
20240202,1,18,32,0.35,675.0137824
20240126,15,2,9,0.03,100.2839031
20240229,15,5,168,0.4375,2197.103917
20240125,4,9,6,0.03,54.22907575
20240223,2,1,83,0.3975,835.145542
20240205,3,15,81,0.4075,749.3980529
20240213,15,1,151,0.4275,1993.536111
20240126,3,1,135,0.4375,1236.439658
20240204,6,9,9,0.04,82.21499606
20240216,2,18,68,0.3875,715.9818932
20240101,8,1,93,0.3875,857.9210231
20240106,14,13,232,0.4775,1833.914766
20240214,1,2,200,0.4875,3818.411434
20240312,7,2,91,0.4075,681.5375588
20240215,1,3,202,0.4975,3819.411434
20240301,2,7,58,0.3975,585.8879402
20240110,11,8,139,0.4375,3103.703469
20240211,2,7,106,0.4275,1071.47284
20240309,3,20,94,0.3975,858.7406318
20240206,2,4,191,0.4375,1946.339598
20240119,3,1,224,0.4875,2040.509001
20240103,2,2,164,0.4275,1668.291084
20240313,3,7,100,0.4375,922.3571362
20240119,14,11,8,0.05,52.9205272
20240310,3,12,154,0.4375,1388.508312
20240208,15,10,6,0.03,62.92743945
20240106,3,10,236,0.4775,2147.85158
20240204,2,2,67,0.3975,703.0515891
20240203,16,15,105,0.4275,1663.806028
20240125,2,25,112,0.4275,1139.984968
20240212,3,2,134,0.4375,1207.604014
20240224,1,3,71,0.4075,1347.027565
20240307,2,2,61,0.3975,634.5394606
20240119,10,16,82,0.4075,807.704773
20240313,9,14,56,0.3975,803.2560433
20240211,14,2,68,0.3875,566.8968512
20240229,2,22,43,0.3975,476.6545955
20240106,2,18,104,0.4375,1040.681928
20240102,6,20,6,0.04,49.75937254
20240130,1,4,7,0.04,113.3356304
20240124,9,4,8,0.04,93.82987172
20240304,14,13,238,0.4975,1888.835294
20240106,12,8,33,0.35,352.1188703
20240121,9,12,212,0.4775,2870.513221
20240207,3,15,8,0.05,60.61650441
20240225,1,2,86,0.4075,1687.034456
20240208,1,15,53,0.4075,1010.020674
20240129,2,8,6,0.04,47.65152036
20240124,8,16,7,0.03,55.68256394
20240110,10,5,6,0.04,46.01814125
20240102,5,14,236,0.4775,2205.345901
20240305,3,19,69,0.3875,643.0554739
20240111,7,25,44,0.3875,341.2687794
20240221,2,4,94,0.3975,974.1697991
20240106,3,1,204,0.4975,1871.549917
20240216,3,2,56,0.4075,537.7128949
20240110,1,2,77,0.3875,1518.531011
20240208,10,2,98,0.3975,950.7591968
20240203,1,1,246,0.4875,4643.206057
20240225,13,5,122,0.4475,436.5018096
20240107,5,5,104,0.4375,991.3056555
20240118,2,9,69,0.3875,715.9818932
20240118,5,22,70,0.3875,661.2037703
20240111,3,20,104,0.4475,959.1379959
20240208,5,17,92,0.4075,856.3465367
20240113,8,2,80,0.3875,761.5029892
20240104,6,13,154,0.4275,1571.540549
20240109,14,3,74,0.4075,609.9715888
20240103,6,19,59,0.3875,610.1124705
20240308,2,1,99,0.4375,1013.891015
20240227,7,19,241,0.4875,1719.563429
20240208,16,20,110,0.4375,1771.774937
20240213,12,12,68,0.3975,710.2377406
20240111,3,2,227,0.4975,2068.344645
20240104,1,3,7,0.05,113.3356304
20240107,2,5,7,0.05,61.58182443
20240130,1,3,7,0.05,110.3356304
20240214,10,2,107,0.4275,1039.191851
20240216,1,4,7,0.05,114.3356304
20240212,1,6,150,0.4275,2863.558575
20240307,4,1,251,0.4975,2655.237048
20240214,8,13,20,0.255,215.7302558
20240223,1,7,68,0.3975,1331.30496
20240113,1,10,68,0.4075,1346.027565
20240111,2,21,7,0.05,61.58182443
20240124,3,2,117,0.4375,1071.42579
20240130,14,2,67,0.3975,565.8968512
20240210,1,4,190,0.4375,3652.907988
20240308,16,1,104,0.4375,1649.381898
20240215,8,10,115,0.4375,1071.651279
20240205,1,19,92,0.4075,1795.370087
20240227,4,2,219,0.4775,2338.862593
20240304,1,17,247,0.4975,4718.096477
20240119,10,4,93,0.3875,919.948312
20240215,3,1,228,0.4875,2055.39943
20240124,3,1,69,0.3875,645.0554739
20240228,3,4,53,0.3875,500.9320352
20240229,1,8,143,0.4475,2696.05513
20240114,3,20,104,0.4475,964.0832108
20240213,3,12,60,0.3975,562.5485396
20240312,4,16,212,0.4775,2256.296072
20240207,3,3,240,0.4775,2166.742009
20240124,3,4,8,0.03,61.61650441
20240131,4,1,72,0.3975,782.4361362
20240303,9,17,132,0.4475,1810.576098
20240310,6,7,79,0.3875,852.7574586
20240218,14,9,83,0.3875,661.0463264
20240226,5,1,237,0.4975,2217.543176
20240207,8,12,8,0.04,64.62965793
20240208,2,11,48,0.3975,505.4455077
20240225,2,10,186,0.4475,1896.688078
20240112,5,3,60,0.4075,571.2310245
20240114,1,20,97,0.3875,1851.537902
20240201,5,9,7,0.04,55.18364753
20240314,1,6,6,0.04,93.61302534
20240308,1,17,8,0.04,130.0582355
20240131,2,16,130,0.4275,1329.660746
20240302,4,19,55,0.4075,624.7489089
20240124,3,1,96,0.3875,878.6310617
20240221,14,23,80,0.3875,657.0463264
20240310,1,1,241,0.4775,4567.315637
20240223,2,16,203,0.4875,2023.782031
20240307,3,3,50,0.4075,457.2059607
20240202,3,2,248,0.4775,2253.194159
20240122,1,1,71,0.3875,1349.027565
20240304,9,1,8,0.04,95.82987172
20240306,2,4,7,0.04,59.58182443
20240127,1,3,153,0.4375,2920.726391
20240128,6,11,93,0.3875,972.5799527
20240210,3,5,212,0.4875,1934.166422
20240206,1,15,187,0.4375,3592.740173
20240214,9,15,104,0.4475,1446.660878
20240127,3,22,59,0.3875,574.4937546
20240214,3,14,94,0.4075,859.7406318
20240302,13,3,31,0.34,129.7566272
20240123,1,23,69,0.3875,1365.75017
20240202,6,5,87,0.3975,912.6687057
20240113,3,7,106,0.4475,966.0832108
20240313,2,11,216,0.4975,2175.736592
20240211,2,8,94,0.3875,951.3091909
20240226,13,11,6,0.05,19.743976
20240203,5,15,237,0.4975,2205.345901
20240114,3,3,79,0.3975,751.3980529
20240229,15,2,117,0.4475,1558.829523
20240220,11,2,70,0.3875,1573.201759
20240224,3,17,8,0.04,60.61650441
20240205,12,3,189,0.4275,1889.633975
20240218,6,8,107,0.4275,1125.85807
20240127,9,13,6,0.03,66.02133695
20240213,8,14,108,0.4475,983.180339
20240314,9,1,7,0.05,82.42560433
20240105,1,3,198,0.4775,3746.521014
20240208,7,13,83,0.4075,595.2203639
20240224,3,25,8,0.03,61.61650441
20240115,5,4,80,0.4075,772.5710654
20240209,6,11,8,0.03,72.06312155
20240306,7,7,247,0.4975,1789.661092
20240111,9,19,219,0.4975,2948.938826
20240301,2,4,71,0.3975,713.9818932
20240127,3,9,179,0.4475,1647.919544
20240214,8,7,186,0.4475,1701.947858
20240205,13,16,68,0.4075,256.5132544
20240116,4,2,189,0.4275,2024.488139
20240308,10,8,208,0.4775,2035.969189
20240313,3,3,152,0.4375,1396.453527
20240125,11,1,187,0.4275,4193.204691
20240302,12,13,8,0.04,70.856447
20240207,3,18,95,0.4075,860.7406318
20240227,3,2,75,0.4075,705.6719783
20240208,3,1,153,0.4375,1396.453527
20240309,12,4,33,0.35,356.1188703
20240128,15,16,85,0.4075,1137.908422
20240206,1,3,50,0.3875,975.5754635
20240310,3,3,69,0.3975,633.110259
20240228,2,19,204,0.4875,2074.433551
20240101,6,2,94,0.4075,1003.035576
20240303,9,2,83,0.3875,1127.958461
20240104,9,4,7,0.04,78.42560433
20240222,1,20,60,0.3875,1217.969329
20240105,16,4,68,0.3975,1111.537352
20240127,2,3,55,0.3975,564.0273321
20240118,1,19,63,0.3975,1199.246724
20240204,15,1,63,0.3975,829.0567129
20240304,13,18,6,0.03,16.743976
20240215,14,3,49,0.3975,392.28948
20240302,13,23,199,0.4875,725.9542208
20240203,8,1,8,0.03,62.62965793
20240112,7,4,6,0.04,33.54883119
20240123,5,3,94,0.4075,881.9383604
20240219,8,11,7,0.04,51.68256394
20240301,16,6,139,0.4375,2161.378185
20240225,1,16,9,0.05,149.7808405
20240212,3,2,75,0.3875,679.8363335
20240215,8,2,48,0.3875,473.1959815
20240104,1,23,7,0.04,113.3356304
20240206,3,4,178,0.4475,1608.138685
20240103,2,7,175,0.4475,1788.454733
20240109,2,3,211,0.4975,2137.015375
20240118,2,2,8,0.03,69.5121285
20240119,10,3,6,0.05,50.01814125
20240306,3,18,7,0.03,52.67128949
20240228,15,9,180,0.4475,2314.173308
20240229,15,20,62,0.3975,833.0567129
20240130,16,1,182,0.4375,2852.46403
20240228,8,6,57,0.4075,538.8256394
20240109,2,9,7,0.03,60.58182443
20240121,12,1,106,0.4275,1063.356611
20240303,10,1,54,0.3875,545.4068103
20240121,2,12,109,0.4375,1090.333448
20240311,3,24,206,0.4975,1861.604702
20240223,1,1,203,0.4875,3817.411434
20240225,1,1,56,0.3875,1069.188489
20240226,14,23,83,0.4075,658.0463264
20240222,4,2,81,0.3875,877.4484725
20240227,5,2,89,0.3875,862.5438113
20240221,2,4,117,0.4275,1193.636489
20240218,3,17,9,0.04,70.56171932
20240101,1,3,115,0.4275,2169.822188
20240114,1,4,8,0.03,130.0582355
20240122,9,11,189,0.4475,2575.619339
20240120,1,1,164,0.4375,3166.120256
20240201,1,3,133,0.4475,2563.996894
20240229,13,5,6,0.03,17.743976
20240131,10,14,65,0.4075,641.4430928
20240131,2,19,185,0.4475,1864.897166
20240305,6,22,97,0.3975,1007.035576
20240218,4,3,216,0.4975,2309.525148
20240212,2,24,116,0.4475,1192.636489
20240214,15,7,189,0.4375,2456.813675
20240214,1,18,64,0.4075,1237.691934
20240214,1,13,254,0.4775,4776.264292
20240118,1,1,119,0.4475,2263.435213
20240224,1,8,112,0.4375,2135.376978
20240114,1,19,8,0.04,133.0582355
20240211,4,1,98,0.3975,1035.1357
20240312,1,20,214,0.4975,4043.082695
20240307,8,3,68,0.3975,644.1907673
20240215,1,9,8,0.04,129.0582355
20240225,7,18,177,0.4475,1280.757923
20240106,2,8,188,0.4275,1907.618382
20240306,1,3,102,0.4475,1946.150927
20240103,10,10,8,0.03,66.22539775
20240204,11,1,71,0.3975,1575.201759
20240126,6,4,57,0.3875,609.1124705
20240228,1,12,106,0.4375,2023.041347
20240129,16,21,7,0.04,94.54477934
20240213,3,2,79,0.4075,751.3980529
20240208,8,1,223,0.4875,2004.149054
20240223,7,3,91,0.3875,681.5375588
20240127,9,4,93,0.3875,1287.809669
20240213,6,3,9,0.1875,122.8224941
20240203,11,18,7,0.04,133.1001466
20240122,7,14,69,0.3975,509.9031691
20240227,2,12,8,0.03,70.5121285
20240301,9,2,9,0.04,108.2341391
20240206,8,2,8,0.03,60.62965793
20240221,1,25,6,0.04,91.61302534
20240313,4,24,193,0.4475,2036.933954
20240129,4,3,6,0.03,54.22907575
20240308,16,23,7,0.03,93.54477934
20240121,1,3,107,0.4475,2021.041347
20240210,6,4,219,0.4775,2245.564266
20240131,11,23,104,0.4275,2359.802639
20240219,3,2,117,0.4475,1083.371005
20240223,3,4,69,0.4075,644.0554739
20240129,2,13,101,0.4275,1050.612232
20240202,1,3,134,0.4475,2566.996894
20240215,3,22,214,0.4975,1932.166422
20240224,1,7,107,0.4275,2021.041347
20240206,3,2,8,0.04,64.61650441
20240106,1,18,65,0.3975,1252.41454
20240303,7,23,9,0.04,54.8781299
20240130,12,10,112,0.4275,1151.886328
20240112,2,8,188,0.4475,1905.618382
20240314,15,18,107,0.4275,1379.832692
20240223,14,3,78,0.3975,619.8173784
20240219,9,2,9,0.05,106.2341391
20240221,11,5,69,0.3875,1528.50171
20240107,3,1,226,0.4975,2038.509001
20240214,3,21,71,0.4075,645.0554739
20240204,5,13,67,0.4075,663.2037703
20240121,2,10,107,0.4275,1071.47284
20240209,11,1,192,0.4375,4217.054715
20240113,2,3,10,0.05,89.37273665
20240302,3,5,59,0.3875,554.6033247
20240218,14,11,68,0.4075,556.0510616
20240215,3,3,32,0.36,321.0277369
20240110,1,13,110,0.4375,2117.654373
20240108,13,21,7,0.03,23.2927712
20240127,3,4,7,0.03,52.67128949
20240117,3,23,111,0.4375,1028.699715
20240202,15,3,119,0.4275,1535.258547
20240314,1,2,8,0.04,132.0582355
20240127,5,1,105,0.4275,976.9111063
20240301,3,21,31,0.34,322.0277369
20240221,15,4,8,0.04,87.49841523
20240119,6,4,236,0.4775,2426.298007
20240227,3,18,160,0.4475,1475.960461
20240222,1,20,70,0.3875,1350.027565
20240203,3,9,68,0.4075,645.0554739
20240116,12,4,6,0.05,50.18317643
20240104,3,2,7,0.04,51.67128949
20240312,3,2,83,0.3975,785.1789125
20240111,3,20,224,0.4875,2041.509001
20240127,1,1,129,0.4375,2469.383869
20240204,6,13,19,0.255,243.6449882
20240301,8,8,59,0.3875,538.8256394
20240125,9,13,66,0.3975,924.8944498
20240308,3,16,8,0.05,64.61650441
20240201,12,2,109,0.4275,1090.866517
20240225,2,10,7,0.03,60.58182443
20240218,12,10,164,0.4375,1621.044822
20240104,13,17,71,0.3975,253.5132544
20240310,1,2,80,0.3975,1572.698826
20240209,2,4,81,0.3875,832.145542
20240116,10,2,118,0.4275,1154.43539
20240221,1,19,82,0.3975,1571.698826
20240119,4,16,132,0.4375,1391.293415
20240102,3,4,8,0.03,63.61650441
20240121,16,1,8,0.05,107.9689092
20240213,3,23,6,0.03,44.72607458
20240127,13,2,127,0.4475,467.4409664
20240310,6,2,94,0.4075,976.5799527
20240216,5,19,117,0.4275,1104.672951
20240117,6,20,50,0.4075,550.2012234
20240308,12,18,55,0.4075,572.5248466
20240114,2,9,94,0.3975,973.1697991
20240103,2,11,8,0.05,71.5121285
20240128,14,4,263,0.4975,2072.288454
20240227,9,13,68,0.3875,963.107252
20240306,6,3,6,0.03,51.75937254
20240312,2,20,7,0.04,60.58182443
20240201,2,17,101,0.4475,1042.681928
20240129,7,10,9,0.04,56.8781299
20240211,15,13,47,0.3875,614.7034187
20240228,11,22,7,0.03,129.1001466
20240111,1,9,82,0.4075,1574.698826
20240222,1,21,91,0.4075,1797.370087
20240115,3,4,114,0.4475,1046.590145
20240214,1,8,247,0.4875,4645.206057
20240203,2,7,94,0.3975,953.3091909
20240131,15,18,175,0.4375,2299.38782
20240129,2,1,78,0.3875,795.4243258
20240101,7,11,50,0.3975,377.8176106
20240116,3,3,8,0.04,60.61650441
20240121,7,3,188,0.4375,1367.075118
20240215,2,1,56,0.3875,575.9576362
20240306,2,17,247,0.4775,2502.436626
20240315,2,10,7,0.04,58.58182443
20240226,6,4,191,0.4375,1947.159905
20240206,9,18,8,0.05,92.82987172
20240312,3,4,8,0.03,62.61650441
20240101,1,22,103,0.4275,1966.873532
20240109,4,10,220,0.4875,2306.525148
20240227,9,15,115,0.4375,1579.703552
20240113,1,21,180,0.4475,3409.514122
20240223,8,25,91,0.3975,859.9210231
20240129,2,12,227,0.4975,2301.830545
20240112,4,4,236,0.4975,2506.995636
20240301,1,12,69,0.3975,1347.027565
20240122,1,1,108,0.4275,2041.763952
20240222,9,4,162,0.4275,2197.299852
20240103,8,2,140,0.4275,1279.434441
20240229,3,18,8,0.04,64.61650441
20240113,3,1,71,0.4075,646.0554739
20240203,5,1,23,0.255,221.7345901
20240129,1,16,93,0.4075,1799.370087
20240108,2,7,170,0.4375,1715.942604
20240225,3,6,8,0.05,60.61650441
20240127,2,3,79,0.4075,836.145542
20240313,1,3,250,0.4975,4716.096477
20240206,7,15,82,0.3875,595.2203639
20240220,5,18,66,0.4075,627.414672
20240102,12,4,81,0.4075,844.9506346
20240207,15,2,108,0.4275,1391.61818
20240116,13,11,8,0.05,22.8415664
20240101,2,11,68,0.3975,713.9818932
20240229,3,18,103,0.4475,947.192781
20240108,2,2,105,0.4475,1070.47284
20240201,1,20,173,0.4375,3257.733282
20240217,9,14,79,0.3975,1124.958461
20240306,1,2,226,0.4975,4268.753956
20240120,15,1,162,0.4475,2122.39099
20240209,3,22,110,0.4375,1002.86407
20240117,12,14,118,0.4275,1169.559599
20240203,11,13,237,0.4775,5242.005864
20240108,2,14,8,0.04,67.5121285
20240111,2,7,7,0.03,58.58182443
20240131,8,19,94,0.3975,858.9210231
20240312,2,2,8,0.03,69.5121285
20240123,9,2,7,0.03,82.42560433
20240113,15,12,114,0.4275,1483.116595
20240203,9,15,211,0.4875,2894.321756
20240102,8,4,65,0.4075,616.3494853
20240309,2,4,81,0.3875,854.0061502
20240117,8,3,9,0.03,69.57675192
20240108,14,19,7,0.04,48.0747376
20240209,3,8,67,0.4075,645.0554739
20240111,7,2,10,0.03,65.98789613
20240102,10,9,8,0.04,66.22539775
20240119,2,10,209,0.4775,2113.154767
20240102,3,18,188,0.4275,1726.426479
20240111,3,3,238,0.4775,2146.85158
20240314,9,4,74,0.3875,1030.128589
20240129,10,2,58,0.3875,578.217695
20240226,13,12,59,0.4075,221.5740976
20240114,1,4,239,0.4875,4495.425216
20240223,2,4,81,0.3875,834.145542
20240306,9,17,133,0.4375,1795.17183
20240118,7,2,91,0.4075,675.4277925
20240112,3,1,95,0.3875,856.7406318
20240114,1,13,248,0.4775,4734.819082
20240106,7,5,120,0.4475,860.2817147
20240129,3,9,236,0.4875,2144.85158
20240314,2,5,105,0.4275,1051.612232
20240303,8,3,140,0.4275,1289.381535
20240216,14,3,104,0.4275,848.3452768
20240126,3,4,43,0.4075,431.3703159
20240204,12,14,207,0.4975,2065.69341
20240105,12,3,117,0.4275,1179.396234
20240130,5,3,87,0.4075,817.5574383
20240219,2,7,119,0.4475,1193.636489
20240215,3,13,46,0.4075,431.3703159
20240209,5,4,6,0.05,45.98637294
20240201,7,1,5,0,27.43906495
20240122,9,21,69,0.3975,966.107252
20240315,3,6,56,0.3975,534.7128949
20240220,5,4,82,0.3875,770.5710654
20240127,16,10,116,0.4475,1852.895587
20240210,10,15,68,0.3975,692.461234
20240114,8,21,248,0.4975,2226.826404
20240208,1,1,53,0.3975,1065.188489
20240301,1,16,105,0.4375,2042.763952
20240307,7,8,59,0.3875,425.5859742
20240214,5,2,68,0.3875,661.2037703
20240303,5,24,215,0.4875,1985.611311
20240215,3,16,166,0.4275,1510.741321
20240111,7,3,95,0.3975,680.5375588
20240116,3,2,7,0.05,54.67128949
20240301,2,3,97,0.4275,992.0304072
20240128,1,15,91,0.4075,1721.479666
20240118,12,2,136,0.4475,1346.619034
20240126,3,1,8,0.05,60.61650441
20240314,1,4,194,0.4275,3723.798409
20240221,8,4,111,0.4475,1000.074527
20240111,11,16,240,0.4775,5286.705913
20240127,2,10,236,0.4775,2394.203281
20240131,1,12,55,0.4075,1122.356304
20240213,2,10,137,0.4275,1388.24257
20240222,1,2,87,0.3975,1683.034456
20240115,3,2,96,0.4275,895.5214915
20240221,2,18,214,0.4975,2152.875984
20240207,7,16,43,0.4075,340.2687794
20240311,9,4,32,0.35,481.553626
